,shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,opponent,game_date
2957,7360,Jump Shot,33.9703,166,74,-118.1038,3,2,0,Mar-02,2,18,,Right Side(R),SAS,-0.69631064
2958,14961,Jump Shot,33.8063,-8,238,-118.2778,10,2,0,1996-97,16,23,0.0,Center(C),TOR,-1.9194053
2959,29592,Layup Shot,34.0443,0,0,-118.2698,3,2,0,Jul-06,57,0,1.0,Center(C),CHA,0.103992924
2960,3502,Jump Shot,33.9243,108,120,-118.1618,2,1,0,Feb-01,23,16,0.0,Right Side Center(RC),HOU,-0.9544
2961,5653,Jump Shot,33.8963,205,148,-118.0648,2,1,1,Jun-05,24,25,0.0,Right Side Center(RC),PHX,-0.03750346
2962,8444,Jump Shot,34.0143,-233,30,-118.5028,5,4,0,Mar-02,4,23,0.0,Left Side(L),LAC,-0.71046025
2963,29242,Jump Shot,33.7973,-48,247,-118.3178,1,4,0,Dec-11,7,25,0.0,Center(C),DEN,1.1391804
2964,2916,Jump Shot,33.9343,205,110,-118.0648,2,3,0,Aug-07,52,23,0.0,Right Side(R),HOU,0.2851083
2965,16004,Jump Shot,33.7813,90,263,-118.1798,6,2,0,Jul-06,41,27,0.0,Right Side Center(RC),MIL,0.08644737
2966,22687,Jump Shot,33.8933,200,151,-118.0698,7,3,0,Jul-06,55,25,0.0,Right Side Center(RC),POR,0.14757381
2967,13608,Jump Shot,33.7753,-11,269,-118.2808,10,1,0,Oct-09,53,26,0.0,Center(C),PHX,0.71129537
2968,18414,Turnaround Jump Shot,33.9933,165,51,-118.1048,1,4,0,Jan-00,27,17,,Right Side(R),CHA,-1.1162719
2969,5889,Jump Shot,34.0443,-126,0,-118.3958,8,2,0,Jul-06,55,12,1.0,Left Side(L),SAS,0.12097249
2970,1602,Jump Shot,34.0553,204,-11,-118.0658,3,2,0,Oct-09,53,20,0.0,Right Side(R),OKC,0.7033716
2971,16622,Jump Shot,33.8113,143,233,-118.1268,9,4,0,1998-99,43,27,0.0,Right Side Center(RC),SEA,-1.4915203
2972,2339,Slam Dunk Shot,34.0443,0,0,-118.2698,3,1,1,Aug-07,25,0,1.0,Center(C),DEN,0.37623197
2973,3158,Layup Shot,34.0443,0,0,-118.2698,10,3,0,Sep-08,9,0,0.0,Center(C),MEM,0.53640586
2974,18928,Jump Shot,34.0393,-171,5,-118.4408,11,1,0,Mar-02,42,17,,Left Side(L),DEN,-0.6974426
2975,26336,Jump Shot,33.8043,87,240,-118.1828,5,2,1,Aug-07,56,25,,Right Side Center(RC),DEN,0.37623197
2976,27100,Dunk Shot,34.0443,0,0,-118.2698,4,1,0,Jan-00,42,0,1.0,Center(C),DET,-1.0930665
2977,26720,Fadeaway Jump Shot,34.0033,154,41,-118.1158,3,1,0,Sep-08,40,15,1.0,Right Side(R),SAS,0.5590453
2978,28758,Jump Shot,33.7973,87,247,-118.1828,6,2,0,May-04,42,26,0.0,Right Side Center(RC),DEN,-0.3414377
2979,9428,Step Back Jump shot,33.9483,-179,96,-118.4488,7,4,1,Oct-09,47,20,0.0,Left Side(L),OKC,0.7888354
2980,13382,Fadeaway Jump Shot,34.0233,167,21,-118.1028,2,1,0,Feb-01,31,16,,Right Side(R),DET,-0.92383677
2981,21300,Slam Dunk Shot,34.0433,1,1,-118.2688,9,3,0,2012-13,57,0,1.0,Center(C),NOH,1.3310496
2982,29657,Jump Shot,33.8733,-168,171,-118.4378,11,3,0,1996-97,11,23,,Left Side Center(LC),GSW,-1.9482706
2983,1098,Turnaround Fadeaway shot,34.0293,130,15,-118.1398,4,2,0,Aug-07,13,13,0.0,Right Side(R),POR,0.36774218
2984,20118,Fadeaway Jump Shot,34.0293,-163,15,-118.4328,6,2,0,Jul-06,54,16,,Left Side(L),BOS,0.12267044
2985,29182,Fadeaway Jump Shot,33.9573,-108,87,-118.3778,1,4,0,May-04,44,13,1.0,Left Side(L),DAL,-0.27238744
2986,15932,Jump Shot,33.8203,-158,224,-118.4278,8,3,0,May-04,18,27,0.0,Left Side Center(LC),DAL,-0.24748409
2987,11249,Jump Bank Shot,33.9913,141,53,-118.1288,6,3,0,Apr-03,59,15,,Right Side(R),SAC,-0.48293406
2988,20285,Jump Shot,33.8873,111,157,-118.1588,3,4,1,Oct-09,57,19,0.0,Right Side Center(RC),BOS,0.8205306
2989,13982,Running Jump Shot,34.0373,116,7,-118.1538,11,3,1,Sep-08,12,11,0.0,Right Side(R),UTA,0.5850806
2990,7720,Jump Shot,33.8113,-127,233,-118.3968,11,4,1,Sep-08,29,26,1.0,Left Side Center(LC),UTA,0.5850806
2991,30030,Jump Shot,33.9933,-87,51,-118.3568,10,4,0,1999-00,3,10,,Left Side(L),HOU,-1.3251206
2992,21610,Jump Shot,33.7973,10,247,-118.2598,0,2,0,Mar-02,0,24,0.0,Center(C),HOU,-0.7121582
2993,25502,Jump Shot,33.9073,220,137,-118.0498,0,3,1,Feb-01,0,25,,Right Side Center(RC),SAC,-0.8445988
2994,8760,Driving Layup Shot,34.0443,0,0,-118.2698,4,3,0,Oct-09,10,0,1.0,Center(C),OKC,0.7033716
2995,3822,Jump Shot,33.7833,-8,261,-118.2778,8,4,0,Jun-05,5,26,0.0,Center(C),LAC,-0.07033062
2996,14833,Jump Shot,33.8733,82,171,-118.1878,8,3,0,Mar-02,34,18,1.0,Right Side Center(RC),UTA,-0.7036684
2997,15492,Jump Shot,33.9663,138,78,-118.1318,0,1,0,2012-13,45,15,1.0,Right Side(R),IND,1.3265216
2998,7089,Jump Shot,33.8383,1,206,-118.2688,7,3,0,Sep-08,11,20,1.0,Center(C),POR,0.55734736
2999,16488,Running Reverse Layup Shot,34.0443,-15,0,-118.2848,0,2,0,2012-13,35,1,1.0,Center(C),DET,1.313504
3000,9921,Jump Shot,33.9373,-217,107,-118.4868,10,3,0,Jul-06,33,24,,Left Side Center(LC),CLE,0.12889628
3001,16170,Jump Shot,33.8503,153,194,-118.1168,6,2,0,May-04,34,24,0.0,Right Side Center(RC),DEN,-0.26106775
3002,13145,Jump Shot,33.8993,-126,145,-118.3958,5,1,0,1999-00,0,19,0.0,Left Side Center(LC),NYK,-1.2973872
3003,14820,Jump Shot,33.8653,-168,179,-118.4378,9,1,0,2012-13,42,24,1.0,Left Side Center(LC),OKC,1.3321816
3004,3013,Driving Layup Shot,34.0323,-5,12,-118.2748,9,3,0,2014-15,1,1,1.0,Center(C),IND,1.7498789
3005,27239,Turnaround Jump Shot,34.0503,-156,-6,-118.4258,0,5,0,Mar-02,34,15,,Left Side(L),GSW,-0.7478153
3006,4310,Jump Shot,33.9033,14,141,-118.2558,7,2,0,Jan-00,21,14,0.0,Center(C),SAC,-1.11514
3007,10312,Jump Shot,33.8073,-126,237,-118.3958,1,4,0,May-04,41,26,1.0,Left Side Center(LC),SEA,-0.25257796
3008,28737,Jump Shot,33.8743,-84,170,-118.3538,9,1,0,Nov-10,25,18,0.0,Left Side Center(LC),SAS,0.9897603
3009,16267,Jump Shot,33.8063,80,238,-118.1898,4,3,1,Jun-05,45,25,0.0,Right Side Center(RC),PHX,-0.03127762
3010,10301,Turnaround Fadeaway shot,33.9093,39,135,-118.2308,4,4,0,Dec-11,38,14,1.0,Center(C),MEM,1.1431423
3011,29210,Jump Shot,33.9533,-62,91,-118.3318,0,2,0,Dec-11,46,11,0.0,Left Side(L),DEN,1.1391804
3012,27719,Jump Shot,34.0413,136,3,-118.1338,3,2,0,1998-99,57,13,1.0,Right Side(R),HOU,-1.5152917
3013,9540,Jump Bank Shot,34.0033,-46,41,-118.3158,6,3,0,Nov-10,57,6,1.0,Center(C),SAC,0.8992026
3014,9300,Running Jump Shot,33.9693,77,75,-118.1928,3,4,0,Sep-08,55,10,0.0,Right Side(R),ORL,0.51263446
3015,9116,Jump Shot,33.9143,169,130,-118.1008,5,1,0,Aug-07,36,21,,Right Side Center(RC),PHI,0.30604976
3016,27863,Jump Shot,33.9813,-51,63,-118.3208,2,2,0,Nov-10,22,8,,Left Side(L),UTA,0.9461794
3017,12345,Jump Shot,33.9223,-49,122,-118.3188,7,1,0,Aug-07,35,13,0.0,Center(C),MIL,0.31793547
3018,14262,Running Dunk Shot,34.0443,0,0,-118.2698,1,2,0,Aug-07,10,0,1.0,Center(C),DAL,0.32585925
3019,20360,Jump Shot,34.0443,128,0,-118.1418,3,2,0,Jun-05,18,12,0.0,Right Side(R),ATL,-0.13145706
3020,21703,Jump Shot,33.9913,11,53,-118.2588,11,1,1,Feb-01,10,5,0.0,Center(C),SAS,-0.8547866
3021,26227,Jump Shot,33.9723,-92,72,-118.3618,6,3,0,Feb-01,57,11,0.0,Left Side(L),SAC,-0.95270205
3022,19291,Jump Shot,33.8763,-25,168,-118.2948,2,1,0,Aug-07,44,16,0.0,Center(C),MEM,0.36151633
3023,811,Tip Shot,34.0443,0,0,-118.2698,9,4,0,Apr-03,43,0,0.0,Center(C),PHX,-0.5208551
3024,20494,Driving Layup Shot,34.0443,0,0,-118.2698,10,4,0,Jun-05,7,0,,Center(C),LAC,-0.045427255
3025,30174,Layup Shot,34.0293,-12,15,-118.2818,5,1,0,Jan-00,58,1,,Center(C),VAN,-1.1672106
3026,3715,Jump Shot,34.0123,-143,32,-118.4128,0,4,0,Feb-01,19,14,0.0,Left Side(L),MIN,-0.87120014
3027,9723,Jump Shot,33.7923,43,252,-118.2268,1,2,0,Apr-03,18,25,0.0,Center(C),LAC,-0.5129313
3028,27342,Jump Shot,33.8783,-184,166,-118.4538,1,4,1,1999-00,50,24,1.0,Left Side Center(LC),POR,-1.2549384
3029,225,Turnaround Fadeaway shot,33.9863,133,58,-118.1368,4,2,0,Dec-11,7,14,1.0,Right Side(R),TOR,1.1629518
3030,3847,Jump Shot,33.7953,0,249,-118.2698,0,3,0,2012-13,1,24,0.0,Center(C),TOR,1.3570849
3031,14578,Jump Bank Shot,33.9723,128,72,-118.1418,2,3,0,Jul-06,33,14,1.0,Right Side(R),SAC,0.16625133
3032,21324,Pullup Jump shot,33.8753,102,169,-118.1678,11,3,0,2015-16,19,19,1.0,Right Side Center(RC),OKC,1.9700472
3033,29927,Layup Shot,34.0443,0,0,-118.2698,11,3,0,May-04,39,0,,Center(C),PHX,-0.33181593
3034,30180,Jump Shot,33.8823,86,162,-118.1838,5,3,0,2012-13,21,18,,Right Side Center(RC),OKC,1.3321816
3035,3019,Jump Shot,34.0033,17,41,-118.2528,2,1,0,2012-13,31,4,1.0,Center(C),HOU,1.3214278
3036,27265,Jump Shot,33.9343,-153,110,-118.4228,6,4,0,Oct-09,35,18,1.0,Left Side(L),CHI,0.71638924
3037,8886,Layup Shot,34.0443,0,0,-118.2698,5,2,0,Sep-08,32,0,,Center(C),MEM,0.57659084
3038,10711,Layup Shot,34.0373,7,7,-118.2628,2,1,0,Jan-00,41,0,1.0,Center(C),CLE,-1.1179699
3039,3262,Step Back Jump shot,33.8963,-122,148,-118.3918,5,4,0,Dec-11,30,19,1.0,Left Side Center(LC),DAL,1.1844593
3040,30433,Jump Shot,33.8883,70,156,-118.1998,7,1,1,1999-00,21,17,1.0,Right Side Center(RC),POR,-1.2589003
3041,16934,Jump Shot,33.9683,62,76,-118.2078,8,4,0,Feb-01,52,9,,Right Side(R),NYK,-0.89723545
3042,16901,Jump Shot,34.0623,233,-18,-118.0368,8,2,0,Apr-03,24,23,0.0,Right Side(R),GSW,-0.48746195
3043,19071,Jump Shot,33.9913,-83,53,-118.3528,2,3,0,1997-98,48,9,0.0,Left Side(L),IND,-1.7196125
3044,23914,Fadeaway Jump Shot,33.9023,72,142,-118.1978,0,1,1,Dec-11,17,15,0.0,Center(C),DEN,1.2116266
3045,4160,Jump Shot,33.8783,189,166,-118.0808,6,4,0,Mar-02,42,25,,Right Side Center(RC),ATL,-0.6742372
3046,25044,Jump Shot,33.9343,123,110,-118.1468,0,3,0,1996-97,1,16,0.0,Right Side Center(RC),UTA,-1.9771359
3047,11032,Jump Shot,34.0323,95,12,-118.1748,6,4,0,Nov-10,29,9,0.0,Right Side(R),POR,0.9874963
3048,18023,Jump Shot,34.0163,-50,28,-118.3198,6,1,0,Jan-00,35,5,0.0,Center(C),SAS,-1.151929
3049,13333,Turnaround Fadeaway shot,34.0443,228,0,-118.0418,0,2,0,2015-16,0,22,,Right Side(R),GSW,2.0028744
3050,14128,Turnaround Jump Shot,33.9173,-89,127,-118.3588,10,4,1,Aug-07,14,15,0.0,Left Side(L),DEN,0.374534
3051,14476,Slam Dunk Shot,34.0323,-8,12,-118.2778,2,4,0,Nov-10,2,1,1.0,Center(C),DEN,0.9846664
3052,23835,Jump Shot,33.8223,-146,222,-118.4158,4,3,0,2014-15,56,26,1.0,Left Side Center(LC),PHX,1.7232776
3053,7592,Driving Layup Shot,34.0443,0,0,-118.2698,8,2,0,1999-00,3,0,1.0,Center(C),PHX,-1.343232
3054,17366,Jump Shot,34.0193,171,25,-118.0988,5,1,0,Oct-09,46,17,0.0,Right Side(R),SAS,0.77864766
3055,14062,Jump Shot,34.0383,140,6,-118.1298,1,2,0,1996-97,27,14,0.0,Right Side(R),CHA,-1.9573264
3056,26961,Hook Shot,34.0103,32,34,-118.2378,2,2,0,Oct-09,16,4,1.0,Center(C),BOS,0.7429906
3057,3512,Jump Shot,33.8473,-212,197,-118.4818,0,2,0,Jul-06,26,28,1.0,Left Side Center(LC),GSW,0.11757658
3058,7820,Jump Shot,33.8343,23,210,-118.2468,8,3,0,May-04,26,21,,Center(C),IND,-0.2712555
3059,23168,Jump Shot,33.7893,-6,255,-118.2758,5,4,0,Aug-07,28,25,1.0,Center(C),SAS,0.30152187
3060,18997,Jump Shot,33.7893,16,255,-118.2538,3,4,0,Mar-02,17,25,0.0,Center(C),BOS,-0.7523432
3061,6604,Turnaround Bank shot,33.9973,-81,47,-118.3508,9,1,0,2015-16,12,9,,Left Side(L),CHA,1.9830649
3062,20042,Jump Shot,33.8433,164,201,-118.1058,5,4,0,Jun-05,46,25,1.0,Right Side Center(RC),POR,-0.07202858
3063,10444,Jump Shot,34.0033,10,41,-118.2598,4,3,1,Dec-11,30,4,1.0,Center(C),DEN,1.2065327
3064,30185,Jump Shot,33.9853,235,59,-118.0348,5,1,1,Jun-05,6,24,0.0,Right Side(R),PHX,-0.03240959
3065,27266,Driving Layup Shot,34.0343,-13,10,-118.2828,2,3,0,Jun-05,51,1,0.0,Center(C),GSW,-0.06636872
3066,1536,Layup Shot,34.0293,28,15,-118.2418,5,2,0,2012-13,15,3,0.0,Center(C),LAC,1.312372
3067,2879,Jump Shot,33.8843,132,160,-118.1378,0,1,0,1998-99,48,20,1.0,Right Side Center(RC),SEA,-1.4796345
3068,5141,Jump Shot,33.8783,-72,166,-118.3418,4,4,0,1999-00,9,18,0.0,Left Side Center(LC),DAL,-1.2804077
3069,6308,Jump Shot,33.8653,106,179,-118.1638,1,1,0,Sep-08,2,20,1.0,Right Side Center(RC),WAS,0.531312
3070,3653,Jump Shot,33.8573,164,187,-118.1058,9,2,0,Jun-05,0,24,1.0,Right Side Center(RC),LAC,-0.07033062
3071,18915,Pullup Jump shot,33.7953,17,249,-118.2528,3,2,0,2014-15,28,24,,Center(C),MIN,1.7493129
3072,6341,Turnaround Bank shot,33.9963,-84,48,-118.3538,4,2,0,2012-13,42,9,1.0,Left Side(L),PHX,1.3627447
3073,28137,Jump Shot,34.0343,-220,10,-118.4898,4,1,0,1999-00,1,22,,Left Side(L),DEN,-1.3364402
3074,10948,Driving Layup Shot,34.0443,0,0,-118.2698,1,1,0,1999-00,25,0,1.0,Center(C),SAC,-1.2934253
3075,25762,Fadeaway Jump Shot,33.9773,140,67,-118.1298,6,3,0,2015-16,54,15,0.0,Right Side(R),DET,1.9513696
3076,18903,Driving Layup Shot,34.0473,-11,-3,-118.2808,2,1,1,Dec-11,1,1,0.0,Center(C),DEN,1.2104946
3077,12149,Jump Shot,33.8833,117,161,-118.1528,7,3,0,Jun-05,7,19,,Right Side Center(RC),CHI,-0.1139115
3078,14317,Turnaround Jump Shot,33.8693,-75,175,-118.3448,2,2,0,2014-15,34,19,0.0,Left Side Center(LC),SAS,1.7481809
3079,22384,Dunk Shot,34.0443,0,0,-118.2698,5,1,0,1999-00,45,0,1.0,Center(C),DET,-1.2985193
3080,10581,Jump Shot,33.9173,153,127,-118.1168,3,1,0,Jan-00,24,19,1.0,Right Side Center(RC),TOR,-1.1428732
3081,5715,Jump Shot,33.8703,199,174,-118.0708,4,2,0,Aug-07,42,26,0.0,Right Side Center(RC),GSW,0.29925793
3082,19689,Driving Layup Shot,34.0443,0,0,-118.2698,0,3,0,Oct-09,24,0,1.0,Center(C),DAL,0.69035393
3083,24517,Jump Shot,33.7963,-130,248,-118.3998,0,4,0,Jun-05,10,28,0.0,Left Side Center(LC),LAC,-0.1257972
3084,26837,Driving Dunk Shot,34.0443,0,0,-118.2698,2,4,1,1999-00,6,0,1.0,Center(C),SAC,-1.2736158
3085,9654,Jump Shot,33.9213,-30,123,-118.2998,3,2,0,Nov-10,9,12,0.0,Center(C),CHA,0.9574991
3086,6813,Jump Shot,33.8693,75,175,-118.1948,1,1,0,Jan-00,51,19,1.0,Right Side Center(RC),SEA,-1.1479671
3087,24087,Fadeaway Jump Shot,33.8933,-43,151,-118.3128,2,1,0,2013-14,37,15,,Center(C),ATL,1.5438601
3088,23268,Alley Oop Dunk Shot,34.0443,0,0,-118.2698,1,2,0,Feb-01,18,0,1.0,Center(C),ORL,-0.9113851
3089,22227,Layup Shot,34.0393,-10,5,-118.2798,9,1,0,Aug-07,32,1,1.0,Center(C),SAS,0.32472727
3090,8798,Dunk Shot,34.0443,0,0,-118.2698,9,4,0,Jul-06,8,0,1.0,Center(C),GSW,0.11757658
3091,15547,Jump Shot,33.9223,163,122,-118.1068,11,2,1,Feb-01,10,20,0.0,Right Side Center(RC),SAC,-0.85025865
3092,17385,Driving Layup Shot,34.0443,0,0,-118.2698,11,3,1,1999-00,48,0,1.0,Center(C),PHX,-1.2696539
3093,17610,Jump Shot,33.8373,13,207,-118.2568,10,1,0,Aug-07,7,20,0.0,Center(C),CHI,0.3043518
3094,20462,Jump Shot,33.8963,-57,148,-118.3268,10,3,0,Dec-11,3,15,1.0,Center(C),MEM,1.1799314
3095,24149,Jump Shot,34.0403,170,4,-118.0998,4,3,0,2012-13,2,17,0.0,Right Side(R),DEN,1.3429352
3096,20676,Floating Jump shot,33.9993,45,45,-118.2248,2,2,0,Dec-11,57,6,1.0,Center(C),SAC,1.1737056
3097,25602,Jump Shot,33.8343,174,210,-118.0958,6,1,0,Jun-05,37,27,0.0,Right Side Center(RC),GSW,-0.044295285
3098,246,Driving Layup Shot,34.0273,-36,17,-118.3058,9,1,0,Jun-05,50,3,,Center(C),DAL,-0.10768566
3099,5484,Jump Shot,33.8853,-76,159,-118.3458,3,3,0,Sep-08,37,17,,Left Side Center(LC),NYK,0.5375378
3100,5325,Jump Shot,33.8113,-92,233,-118.3618,5,3,0,Apr-03,41,25,1.0,Left Side Center(LC),CHI,-0.4738783
3101,12982,Pullup Jump shot,33.9073,-123,137,-118.3928,5,3,0,2014-15,16,18,0.0,Left Side Center(LC),DAL,1.7362952
3102,12404,Jump Shot,33.9263,-159,118,-118.4288,2,4,0,Mar-02,57,19,0.0,Left Side Center(LC),POR,-0.66348344
3103,14959,Jump Shot,33.9503,-135,94,-118.4048,6,1,0,Jun-05,29,16,1.0,Left Side(L),NOP,-0.08165033
3104,25223,Jump Shot,33.8383,-153,206,-118.4228,0,1,0,Dec-11,41,25,0.0,Left Side Center(LC),NOH,1.1901191
3105,309,Layup Shot,34.0443,0,0,-118.2698,3,4,1,Feb-01,33,0,0.0,Center(C),POR,-0.8615784
3106,27616,Jump Shot,33.8993,130,145,-118.1398,2,3,0,Jul-06,58,19,0.0,Right Side Center(RC),IND,0.123802416
3107,23121,Jump Shot,33.8753,195,169,-118.0748,4,4,0,May-04,50,25,0.0,Right Side Center(RC),CHI,-0.3250241
3108,29244,Driving Layup Shot,34.0443,0,0,-118.2698,2,2,0,Oct-09,5,0,1.0,Center(C),MEM,0.75600827
3109,20262,Fadeaway Jump Shot,33.9013,16,143,-118.2538,4,1,0,Apr-03,8,14,1.0,Center(C),ATL,-0.5101014
3110,19212,Jump Shot,34.0533,227,-9,-118.0428,4,2,0,Mar-02,30,22,0.0,Right Side(R),CLE,-0.7161201
3111,16840,Jump Shot,34.0333,-155,11,-118.4248,2,2,0,Sep-08,21,15,0.0,Left Side(L),SAC,0.5081066
3112,8166,Driving Layup Shot,34.0293,-24,15,-118.2938,0,4,0,Nov-10,18,2,,Center(C),PHX,0.9054284
3113,24499,Jump Shot,33.9373,-138,107,-118.4078,2,4,0,Apr-03,39,17,0.0,Left Side Center(LC),DEN,-0.5219871
3114,7202,Driving Hook Shot,34.0083,-23,36,-118.2928,3,4,0,Jul-06,36,4,1.0,Center(C),HOU,0.15549761
3115,19500,Jump Bank Shot,34.0063,-122,38,-118.3918,10,1,0,May-04,25,12,,Left Side(L),MIL,-0.3255901
3116,12909,Hook Shot,34.0563,61,-12,-118.2088,0,1,0,1999-00,40,6,1.0,Center(C),ORL,-1.3143668
3117,26769,Jump Shot,33.8003,78,244,-118.1918,1,4,0,1997-98,17,25,,Center(C),NYK,-1.7213104
3118,60,Jump Shot,33.8373,143,207,-118.1268,0,2,1,Apr-03,34,25,0.0,Right Side Center(RC),MIN,-0.4314294
3119,9285,Jump Shot,33.9033,18,141,-118.2518,2,3,0,Mar-02,10,14,1.0,Center(C),TOR,-0.72291195
3120,7261,Jump Shot,33.9303,-146,114,-118.4158,11,4,0,Jul-06,38,18,0.0,Left Side Center(LC),SEA,0.07229774
3121,29487,Jump Shot,34.0093,-138,35,-118.4078,10,3,0,Jun-05,57,14,0.0,Left Side(L),CHI,-0.12466523
3122,29224,Jump Shot,33.9173,-120,127,-118.3898,5,3,0,Aug-07,16,17,0.0,Left Side Center(LC),GSW,0.3592524
3123,21125,Jump Shot,33.9513,74,93,-118.1958,0,1,0,1999-00,1,11,,Right Side(R),SAC,-1.2934253
3124,926,Running Jump Shot,33.9953,0,49,-118.2698,9,2,0,Jun-05,22,4,1.0,Center(C),NOP,-0.053351052
3125,1363,Turnaround Jump Shot,33.9883,4,56,-118.2658,3,1,0,Dec-11,4,5,1.0,Center(C),OKC,1.1691777
3126,26082,Jump Shot,34.0113,-19,33,-118.2888,5,3,0,Dec-11,59,3,0.0,Center(C),POR,1.1674798
3127,29530,Floating Jump shot,33.9553,88,89,-118.1818,11,3,0,Oct-09,27,12,1.0,Right Side(R),OKC,0.72035116
3128,15077,Running Jump Shot,33.9883,21,56,-118.2488,0,2,0,Jun-05,2,5,,Center(C),TOR,-0.115043476
3129,334,Layup Shot,34.0443,0,0,-118.2698,3,4,1,1999-00,45,0,,Center(C),PHX,-1.266824
3130,18674,Driving Layup Shot,34.0443,0,0,-118.2698,0,4,0,Oct-09,14,0,0.0,Center(C),MIA,0.7101634
3131,16720,Jump Shot,34.0313,146,13,-118.1238,8,3,0,Mar-02,24,14,0.0,Right Side(R),PHI,-0.7280058
3132,28514,Layup Shot,34.0223,6,22,-118.2638,0,2,0,Nov-10,22,2,,Center(C),OKC,0.9416515
3133,25018,Jump Shot,33.9073,-204,137,-118.4738,0,3,1,Mar-02,32,24,1.0,Left Side Center(LC),SAS,-0.64650387
3134,18776,Jump Shot,33.8133,-106,231,-118.3758,4,3,0,Nov-10,44,25,1.0,Left Side Center(LC),SAS,0.93033177
3135,1871,Fadeaway Jump Shot,34.0453,-148,-1,-118.4178,9,2,0,Jun-05,44,14,1.0,Left Side(L),LAC,-0.1257972
3136,13743,Jump Shot,33.7643,72,280,-118.1978,1,4,0,May-04,10,28,0.0,Center(C),PHX,-0.25088
3137,24193,Layup Shot,34.0443,0,0,-118.2698,1,2,0,Aug-07,29,0,0.0,Center(C),GSW,0.35868642
3138,1167,Jump Shot,33.8503,44,194,-118.2258,5,4,0,Mar-02,29,19,0.0,Center(C),ATL,-0.74951327
3139,6537,Jump Shot,33.9753,-2,69,-118.2718,2,2,0,Jul-06,59,6,0.0,Center(C),SAC,0.13965002
3140,14282,Jump Shot,34.0573,-233,-13,-118.5028,0,3,0,Jul-06,25,23,0.0,Left Side(L),SAC,0.13965002
3141,25411,Jump Shot,33.9093,-124,135,-118.3938,3,4,0,Jan-00,5,18,0.0,Left Side Center(LC),DET,-1.0930665
3142,26743,Jump Shot,33.7903,20,254,-118.2498,8,2,0,Nov-10,29,25,1.0,Center(C),MIA,0.97108275
3143,13015,Jump Shot,33.8603,62,184,-118.2078,2,2,0,Dec-11,5,19,0.0,Right Side Center(RC),DAL,1.1844593
3144,1420,Jump Shot,34.0163,143,28,-118.1268,3,4,0,Oct-09,36,14,0.0,Right Side(R),LAC,0.688656
3145,30007,Layup Shot,34.0443,0,0,-118.2698,6,2,0,Jun-05,59,0,,Center(C),PHX,-0.041465357
3146,12508,Jump Shot,33.9403,-158,104,-118.4278,8,1,0,1999-00,47,18,1.0,Left Side(L),NYK,-1.2894634
3147,15500,Jump Shot,33.8473,154,197,-118.1158,3,4,1,Mar-02,36,25,,Right Side Center(RC),SAS,-0.6453719
3148,15787,Jump Shot,33.9663,-72,78,-118.3418,3,2,0,1997-98,27,10,1.0,Left Side(L),DAL,-1.7648913
3149,13308,Jump Shot,34.0653,159,-21,-118.1108,10,1,0,Feb-01,20,16,0.0,Right Side(R),SAC,-0.8678042
3150,30508,Driving Layup Shot,34.0263,20,18,-118.2498,11,3,1,Apr-03,36,2,1.0,Center(C),SAS,-0.44557902
3151,23862,Jump Shot,33.9343,15,110,-118.2548,10,4,0,Oct-09,41,11,0.0,Center(C),PHI,0.7577062
3152,2206,Turnaround Jump Shot,33.8963,-79,148,-118.3488,2,3,0,Mar-02,48,16,0.0,Left Side Center(LC),PHX,-0.71895003
3153,10320,Alley Oop Dunk Shot,34.0443,0,0,-118.2698,9,3,0,Jun-05,50,0,1.0,Center(C),SAS,-0.064670764
3154,5937,Jump Shot,33.9153,180,129,-118.0898,0,2,0,Feb-01,51,22,1.0,Right Side(R),TOR,-0.9249688
3155,17558,Jump Shot,33.9353,-74,109,-118.3438,11,1,0,May-04,27,13,,Left Side(L),IND,-0.26446366
3156,18874,Jump Shot,33.8583,-205,186,-118.4748,2,4,1,Jul-06,27,27,0.0,Left Side Center(LC),PHX,0.17417513
3157,8940,Driving Dunk Shot,34.0503,6,-6,-118.2638,11,3,0,Jul-06,31,0,1.0,Center(C),CLE,0.12889628
3158,11903,Jump Shot,33.8153,187,229,-118.0828,0,4,0,Jun-05,14,29,,Right Side Center(RC),ORL,-0.06806668
3159,6422,Driving Layup Shot,34.0443,0,0,-118.2698,0,3,0,1998-99,5,0,0.0,Center(C),MIN,-1.5249134
3160,11228,Jump Shot,33.9393,133,105,-118.1368,10,1,0,Jun-05,12,16,0.0,Right Side Center(RC),IND,-0.09636595
3161,11340,Turnaround Jump Shot,34.0373,146,7,-118.1238,2,2,0,Jul-06,50,14,1.0,Right Side(R),BOS,0.13568811
3162,10407,Jump Shot,33.8883,197,156,-118.0728,5,1,0,Mar-02,14,25,0.0,Right Side Center(RC),CLE,-0.7161201
3163,19423,Driving Layup Shot,34.0443,0,0,-118.2698,4,4,0,1998-99,33,0,0.0,Center(C),DAL,-1.50284
3164,6661,Layup Shot,34.0303,34,14,-118.2358,6,3,0,2012-13,4,3,1.0,Center(C),UTA,1.315202
3165,1206,Jump Shot,33.8733,-100,171,-118.3698,5,3,1,Aug-07,31,19,,Left Side Center(LC),UTA,0.3864197
3166,6678,Jump Shot,34.0523,-192,-8,-118.4618,0,4,0,Jun-05,37,19,0.0,Left Side(L),LAC,-0.097497925
