,0,1
5330,29670,Jump Shot
5331,28957,Layup Shot
5332,11528,Jump Shot
5333,20011,Jump Shot
5334,757,Layup Shot
5335,25078,Jump Shot
5336,30297,Jump Shot
5337,9569,Jump Shot
5338,14157,Jump Shot
5339,21829,Jump Shot
5340,19867,Jump Shot
5341,14881,Jump Shot
5342,17049,Jump Shot
5343,11816,Jump Shot
5344,1748,Driving Layup Shot
5345,22207,Jump Shot
5346,24572,Jump Shot
5347,18695,Jump Shot
5348,1053,Layup Shot
5349,19873,Layup Shot
5350,2445,Jump Shot
5351,5340,Driving Layup Shot
5352,12253,Layup Shot
5353,16401,Jump Shot
5354,11592,Jump Shot
5355,17740,Jump Shot
5356,22679,Jump Shot
5357,27659,Driving Layup Shot
5358,15371,Jump Shot
5359,6887,Jump Shot
5360,28256,Jump Shot
5361,26185,Layup Shot
5362,30070,Driving Layup Shot
5363,26902,Jump Shot
5364,4794,Jump Shot
5365,13877,Jump Shot
5366,20438,Jump Shot
5367,1350,Jump Shot
5368,6224,Jump Shot
5369,4731,Jump Shot
5370,6621,Jump Shot
5371,13836,Jump Shot
5372,13986,Jump Shot
5373,8228,Running Jump Shot
5374,14545,Layup Shot
5375,24205,Layup Shot
5376,17812,Jump Shot
5377,3754,Jump Shot
5378,12569,Layup Shot
5379,25451,Jump Shot
5380,24381,Jump Shot
5381,10513,Jump Shot
5382,7496,Layup Shot
5383,1809,Layup Shot
5384,25669,Jump Shot
5385,27534,Layup Shot
5386,16802,Jump Shot
5387,4815,Jump Shot
5388,20605,Jump Shot
5389,4417,Jump Shot
5390,8092,Layup Shot
5391,24126,Layup Shot
5392,10784,Jump Shot
5393,21113,Jump Shot
5394,266,Jump Shot
5395,21790,Jump Shot
5396,25723,Jump Shot
5397,14580,Jump Shot
5398,23529,Jump Shot
5399,2938,Jump Shot
5400,27321,Jump Shot
5401,9478,Jump Shot
5402,20380,Jump Shot
5403,27381,Jump Shot
5404,18437,Layup Shot
5405,19796,Jump Shot
5406,11568,Jump Shot
5407,28077,Jump Shot
5408,19144,Layup Shot
5409,16047,Jump Shot
5410,28950,Jump Shot
5411,3885,Layup Shot
5412,18513,Jump Shot
5413,15499,Layup Shot
5414,11404,Jump Shot
5415,1830,Jump Shot
5416,2770,Jump Shot
5417,8479,Jump Shot
5418,8517,Driving Layup Shot
5419,29453,Jump Shot
5420,7439,Jump Shot
5421,15365,Jump Shot
5422,12037,Driving Layup Shot
5423,19519,Jump Shot
5424,24743,Jump Shot
5425,22629,Jump Shot
5426,13760,Jump Shot
5427,17053,Layup Shot
5428,26034,Layup Shot
5429,30566,Jump Shot
5430,29188,Layup Shot
5431,6484,Jump Shot
5432,28165,Jump Shot
5433,14129,Jump Shot
5434,8189,Layup Shot
5435,20911,Jump Shot
5436,966,Jump Shot
5437,11711,Jump Shot
5438,18193,Jump Shot
5439,20200,Driving Layup Shot
5440,28505,Driving Layup Shot
5441,21217,Jump Shot
5442,16804,Driving Layup Shot
5443,29511,Jump Shot
5444,28983,Jump Shot
5445,17416,Jump Shot
5446,22130,Jump Shot
5447,11847,Jump Shot
5448,22383,Layup Shot
5449,4953,Jump Shot
5450,22028,Layup Shot
5451,28281,Jump Shot
5452,20868,Jump Shot
5453,21106,Jump Shot
5454,3083,Driving Layup Shot
5455,20091,Jump Shot
5456,27244,Jump Shot
5457,15853,Driving Layup Shot
5458,29953,Jump Shot
5459,11230,Jump Shot
5460,6869,Driving Layup Shot
5461,21409,Jump Shot
5462,18,Jump Shot
5463,11195,Jump Shot
5464,17098,Driving Layup Shot
5465,21522,Jump Shot
5466,18670,Jump Shot
5467,14559,Driving Layup Shot
5468,25901,Jump Shot
5469,16758,Jump Shot
5470,11039,Jump Shot
5471,2436,Jump Shot
5472,7440,Jump Shot
5473,18971,Layup Shot
5474,5164,Driving Layup Shot
5475,21464,Jump Shot
5476,9686,Layup Shot
5477,11106,Jump Shot
5478,1494,Driving Layup Shot
5479,2009,Jump Shot
5480,24426,Jump Shot
5481,25341,Layup Shot
5482,12023,Jump Shot
5483,11914,Jump Shot
5484,11754,Jump Shot
5485,12158,Jump Shot
5486,22925,Jump Shot
5487,10902,Jump Shot
5488,2270,Layup Shot
5489,6441,Jump Shot
5490,7086,Jump Shot
5491,16813,Jump Shot
5492,1802,Jump Shot
5493,11817,Jump Shot
5494,7364,Jump Shot
5495,8836,Jump Shot
5496,6189,Jump Shot
5497,9705,Layup Shot
5498,20303,Jump Shot
5499,25369,Jump Shot
5500,26853,Jump Shot
5501,21400,Jump Shot
5502,1304,Jump Shot
5503,21864,Jump Shot
5504,7851,Jump Shot
5505,11164,Jump Shot
5506,12711,Driving Layup Shot
5507,2735,Jump Shot
5508,14669,Jump Shot
5509,26993,Jump Shot
5510,22050,Jump Shot
5511,13460,Jump Shot
5512,2547,Jump Shot
5513,12600,Jump Shot
5514,16096,Jump Shot
5515,12703,Jump Shot
5516,21951,Jump Shot
5517,4561,Jump Shot
5518,2196,Jump Shot
5519,12277,Jump Shot
5520,1704,Driving Layup Shot
5521,9189,Jump Shot
5522,1291,Layup Shot
5523,9559,Jump Shot
5524,29166,Jump Shot
5525,14792,Jump Shot
5526,26180,Jump Shot
5527,8332,Jump Shot
5528,27541,Jump Shot
5529,11132,Layup Shot
5530,5394,Jump Shot
5531,8980,Jump Shot
5532,4679,Jump Shot
5533,25916,Jump Shot
5534,27897,Jump Shot
5535,27898,Jump Shot
5536,5253,Jump Shot
5537,9125,Jump Shot
5538,18169,Layup Shot
5539,8417,Jump Shot
5540,397,Driving Layup Shot
5541,25859,Jump Shot
5542,21979,Layup Shot
5543,28522,Jump Shot
5544,27319,Layup Shot
5545,26712,Jump Shot
5546,25470,Jump Shot
5547,4111,Layup Shot
5548,23993,Jump Shot
5549,15397,Driving Layup Shot
5550,21449,Jump Shot
5551,16820,Jump Shot
5552,23607,Driving Layup Shot
5553,1596,Jump Shot
5554,21080,Jump Shot
5555,6235,Jump Shot
5556,25258,Layup Shot
5557,30038,Jump Shot
5558,20870,Driving Layup Shot
5559,21376,Jump Shot
5560,10193,Jump Shot
5561,18528,Jump Shot
5562,26525,Jump Shot
5563,29424,Jump Shot
5564,16688,Jump Shot
5565,8152,Jump Shot
5566,24536,Jump Shot
5567,29745,Jump Shot
5568,14148,Jump Shot
5569,10273,Jump Shot
5570,483,Jump Shot
5571,773,Jump Shot
5572,25515,Jump Shot
5573,28761,Jump Shot
5574,29729,Jump Shot
5575,5392,Jump Shot
5576,20328,Jump Shot
5577,25419,Jump Shot
5578,3288,Jump Shot
5579,9419,Jump Shot
5580,18128,Layup Shot
5581,27313,Jump Shot
5582,29810,Jump Shot
5583,27171,Jump Shot
5584,30640,Jump Shot
5585,11068,Jump Shot
5586,21303,Jump Shot
5587,2233,Jump Shot
5588,8125,Jump Shot
5589,23636,Jump Shot
5590,27094,Jump Shot
5591,12492,Jump Shot
5592,24545,Jump Shot
5593,2785,Jump Shot
5594,24770,Jump Shot
5595,17662,Jump Shot
5596,3582,Jump Shot
5597,24856,Jump Shot
5598,14004,Layup Shot
5599,3208,Layup Shot
5600,2320,Jump Shot
5601,16711,Jump Shot
5602,14769,Driving Layup Shot
5603,25126,Jump Shot
5604,16799,Jump Shot
5605,1808,Driving Layup Shot
5606,13309,Jump Shot
5607,21946,Jump Shot
5608,9296,Jump Shot
5609,10629,Jump Shot
5610,30589,Jump Shot
5611,12114,Driving Layup Shot
5612,16584,Jump Shot
5613,12706,Jump Shot
5614,21033,Jump Shot
5615,17560,Jump Shot
5616,19501,Jump Shot
5617,8011,Jump Shot
5618,28602,Jump Shot
5619,11700,Jump Shot
5620,20993,Jump Shot
5621,15666,Jump Shot
5622,3400,Jump Shot
5623,26438,Jump Shot
5624,3920,Jump Shot
5625,17426,Jump Shot
5626,20616,Jump Shot
5627,18552,Jump Shot
5628,25757,Jump Shot
5629,5565,Jump Shot
5630,3215,Jump Shot
5631,10712,Jump Shot
5632,7683,Jump Shot
5633,24933,Jump Shot
5634,17120,Jump Shot
5635,12130,Jump Shot
5636,17769,Jump Shot
5637,16342,Jump Shot
5638,28206,Jump Shot
5639,23427,Jump Shot
5640,7913,Layup Shot
5641,25549,Jump Shot
5642,3182,Jump Shot
5643,3758,Jump Shot
5644,29045,Driving Layup Shot
5645,19336,Layup Shot
5646,5461,Layup Shot
5647,16214,Jump Shot
5648,8623,Jump Shot
5649,24332,Pullup Jump shot
5650,26326,Driving Layup Shot
5651,9607,Jump Shot
5652,18809,Jump Shot
5653,12137,Driving Layup Shot
5654,8311,Driving Layup Shot
5655,3617,Layup Shot
5656,25717,Jump Shot
5657,3542,Layup Shot
5658,10958,Driving Layup Shot
5659,20918,Jump Shot
5660,1744,Driving Layup Shot
5661,28141,Jump Shot
5662,8319,Layup Shot
5663,4951,Jump Shot
5664,26840,Driving Layup Shot
5665,1676,Layup Shot
5666,21967,Jump Shot
5667,120,Jump Shot
5668,28616,Driving Layup Shot
5669,28552,Jump Shot
5670,5048,Jump Shot
5671,4120,Jump Shot
5672,6913,Jump Shot
5673,23978,Jump Shot
5674,5246,Jump Shot
5675,3987,Jump Shot
5676,28914,Jump Shot
5677,28693,Jump Shot
5678,15334,Jump Shot
5679,15692,Jump Shot
5680,25664,Jump Shot
5681,6443,Jump Shot
5682,24155,Jump Shot
5683,9101,Jump Shot
5684,21162,Jump Shot
5685,8541,Jump Shot
5686,17721,Jump Shot
5687,3143,Jump Shot
5688,17597,Jump Shot
5689,8083,Jump Shot
5690,28619,Jump Shot
5691,19710,Jump Shot
5692,521,Jump Shot
5693,386,Jump Shot
5694,24481,Jump Shot
5695,24216,Layup Shot
5696,9170,Jump Shot
5697,21419,Jump Shot
5698,20062,Jump Shot
5699,28082,Jump Shot
5700,19006,Jump Shot
5701,22265,Jump Shot
5702,23139,Jump Shot
5703,2450,Jump Shot
5704,11747,Jump Shot
5705,17792,Layup Shot
5706,18761,Jump Shot
5707,439,Jump Shot
5708,28634,Jump Shot
5709,29824,Jump Shot
5710,169,Driving Layup Shot
5711,13064,Layup Shot
5712,8138,Jump Shot
5713,21188,Jump Shot
5714,3979,Jump Shot
5715,17615,Jump Shot
5716,28248,Jump Shot
5717,25633,Jump Shot
5718,3610,Jump Shot
5719,19474,Jump Shot
5720,6915,Layup Shot
5721,4697,Jump Shot
5722,22595,Jump Shot
5723,12302,Jump Shot
5724,15287,Jump Shot
5725,11294,Driving Layup Shot
5726,682,Jump Shot
5727,19017,Jump Shot
5728,29585,Jump Shot
5729,11977,Jump Shot
5730,19018,Jump Shot
5731,23698,Layup Shot
5732,2136,Layup Shot
5733,6760,Jump Shot
5734,5203,Layup Shot
5735,10477,Jump Shot
5736,18752,Jump Shot
5737,9052,Jump Shot
5738,20195,Jump Shot
5739,6482,Jump Shot
5740,15987,Jump Shot
5741,460,Jump Shot
5742,8286,Jump Shot
5743,6827,Jump Shot
5744,4460,Jump Shot
5745,4372,Driving Layup Shot
5746,7732,Jump Shot
5747,11236,Jump Shot
5748,19472,Jump Shot
5749,17524,Jump Shot
5750,16318,Jump Shot
5751,11260,Jump Shot
5752,23958,Jump Shot
5753,13822,Layup Shot
5754,17227,Jump Shot
5755,18537,Jump Shot
5756,22457,Jump Shot
5757,1202,Jump Shot
5758,6393,Jump Shot
5759,22933,Jump Shot
5760,18368,Jump Shot
5761,16707,Jump Shot
5762,15018,Jump Shot
5763,2663,Jump Shot
5764,29021,Driving Layup Shot
5765,17181,Jump Shot
5766,1979,Jump Shot
5767,22890,Driving Layup Shot
5768,11506,Layup Shot
5769,28245,Jump Shot
5770,28545,Layup Shot
5771,21972,Jump Shot
5772,19787,Driving Layup Shot
5773,18151,Jump Shot
5774,21632,Jump Shot
5775,11839,Jump Shot
5776,23360,Jump Shot
5777,22753,Jump Shot
5778,1941,Jump Shot
5779,17891,Jump Shot
5780,2529,Jump Shot
5781,2421,Jump Shot
5782,21532,Layup Shot
5783,16574,Driving Layup Shot
5784,4107,Jump Shot
5785,24785,Jump Shot
5786,28159,Layup Shot
5787,30049,Jump Shot
5788,14748,Driving Layup Shot
5789,14422,Jump Shot
5790,27450,Jump Shot
5791,4195,Jump Shot
5792,1076,Jump Shot
5793,21467,Jump Shot
5794,6429,Driving Layup Shot
5795,25057,Jump Shot
5796,22318,Jump Shot
5797,1398,Jump Shot
5798,5313,Jump Shot
5799,29926,Jump Shot
5800,7828,Jump Shot
5801,16303,Jump Shot
5802,18080,Jump Shot
5803,27850,Jump Shot
5804,18036,Jump Shot
5805,24392,Jump Shot
5806,837,Jump Shot
5807,28785,Jump Shot
5808,9543,Jump Shot
5809,24703,Jump Shot
5810,14981,Jump Shot
5811,25836,Jump Shot
5812,22308,Jump Shot
5813,2021,Jump Shot
5814,16230,Jump Shot
5815,16571,Jump Shot
5816,15086,Jump Shot
5817,24944,Layup Shot
5818,12215,Jump Shot
5819,18507,Jump Shot
5820,10002,Jump Shot
5821,13545,Layup Shot
5822,17221,Jump Shot
5823,7222,Jump Shot
5824,18442,Jump Shot
5825,10815,Layup Shot
5826,9424,Layup Shot
5827,18009,Jump Shot
5828,134,Jump Shot
5829,1335,Jump Shot
5830,10821,Jump Shot
5831,21170,Jump Shot
5832,8,Jump Shot
5833,4706,Jump Shot
5834,24746,Jump Shot
5835,9636,Jump Shot
5836,18827,Jump Shot
5837,6595,Jump Shot
5838,16903,Layup Shot
5839,30485,Jump Shot
5840,11069,Layup Shot
5841,18209,Layup Shot
5842,30299,Layup Shot
5843,24386,Jump Shot
5844,4716,Jump Shot
5845,6713,Jump Shot
5846,5182,Jump Shot
5847,28639,Jump Shot
5848,23962,Jump Shot
5849,13131,Jump Shot
5850,22398,Jump Shot
5851,12478,Jump Shot
5852,4086,Layup Shot
5853,29458,Jump Shot
5854,23507,Jump Shot
5855,4294,Driving Layup Shot
5856,29168,Jump Shot
5857,13303,Jump Shot
5858,4224,Jump Shot
5859,21299,Jump Shot
5860,24537,Jump Shot
5861,8181,Jump Shot
5862,19485,Layup Shot
5863,24677,Jump Shot
5864,23149,Jump Shot
5865,9290,Jump Shot
5866,14190,Jump Shot
5867,16665,Jump Shot
5868,26039,Jump Shot
5869,9633,Jump Shot
5870,5054,Layup Shot
5871,4069,Jump Shot
5872,25059,Jump Shot
5873,19396,Jump Shot
5874,965,Jump Shot
5875,22622,Jump Shot
5876,16503,Jump Shot
5877,8394,Driving Layup Shot
5878,16446,Jump Shot
5879,26166,Layup Shot
5880,20849,Layup Shot
5881,11419,Jump Shot
5882,9839,Jump Shot
5883,30050,Layup Shot
5884,12376,Jump Shot
5885,20936,Jump Shot
5886,23687,Jump Shot
5887,12423,Jump Shot
5888,10093,Jump Shot
5889,26195,Jump Shot
5890,13639,Jump Shot
5891,2174,Jump Shot
5892,24086,Layup Shot
5893,17866,Jump Shot
5894,27494,Jump Shot
5895,6910,Jump Shot
5896,18349,Jump Shot
5897,8137,Jump Shot
5898,11846,Jump Shot
5899,23025,Jump Shot
5900,23910,Layup Shot
5901,5049,Jump Shot
5902,10494,Jump Shot
5903,10079,Jump Shot
5904,8247,Jump Shot
5905,13714,Jump Shot
5906,28699,Driving Layup Shot
5907,13735,Jump Shot
5908,13767,Jump Shot
5909,3439,Jump Shot
5910,5428,Jump Shot
5911,104,Driving Layup Shot
5912,23418,Jump Shot
5913,14957,Jump Shot
5914,19220,Jump Shot
5915,4212,Jump Shot
5916,29709,Jump Shot
5917,15685,Layup Shot
5918,7213,Jump Shot
5919,19471,Jump Shot
5920,15645,Jump Shot
5921,829,Driving Layup Shot
5922,7205,Jump Shot
5923,30187,Jump Shot
5924,27399,Jump Shot
5925,5212,Jump Shot
5926,12692,Jump Shot
5927,22813,Driving Layup Shot
5928,29016,Jump Shot
5929,30404,Jump Shot
5930,21558,Driving Layup Shot
5931,15343,Jump Shot
5932,28114,Jump Shot
5933,2435,Jump Shot
5934,25113,Jump Shot
5935,20938,Jump Shot
5936,22938,Jump Shot
5937,1831,Jump Shot
5938,18304,Jump Shot
5939,12322,Jump Shot
5940,9073,Layup Shot
5941,30533,Layup Shot
5942,15108,Jump Shot
5943,9392,Jump Shot
5944,3367,Jump Shot
5945,3795,Jump Shot
5946,20024,Jump Shot
5947,6355,Jump Shot
5948,6934,Jump Shot
5949,18015,Jump Shot
5950,13685,Jump Shot
5951,11362,Jump Shot
5952,18838,Jump Shot
5953,17969,Jump Shot
5954,19838,Jump Shot
5955,20579,Driving Layup Shot
5956,25390,Jump Shot
5957,20960,Jump Shot
5958,26311,Jump Shot
5959,20221,Jump Shot
5960,4880,Jump Shot
5961,12661,Jump Shot
5962,9537,Jump Shot
5963,4203,Layup Shot
5964,29607,Driving Layup Shot
5965,12296,Layup Shot
5966,25310,Jump Shot
5967,13819,Driving Layup Shot
5968,6689,Jump Shot
5969,26126,Jump Shot
5970,18649,Jump Shot
5971,5438,Driving Layup Shot
5972,25918,Jump Shot
5973,13642,Jump Shot
5974,10330,Running Jump Shot
5975,17113,Layup Shot
5976,2031,Jump Shot
5977,19829,Driving Layup Shot
5978,12168,Jump Shot
5979,10582,Driving Layup Shot
5980,5175,Driving Layup Shot
5981,9004,Driving Layup Shot
5982,21739,Jump Shot
5983,30692,Jump Shot
5984,28842,Jump Shot
5985,7570,Layup Shot
5986,2226,Layup Shot
5987,18805,Jump Shot
5988,20991,Jump Shot
5989,18230,Jump Shot
5990,23404,Jump Shot
5991,12650,Layup Shot
5992,21701,Jump Shot
5993,17037,Jump Shot
5994,9987,Jump Shot
5995,27418,Jump Shot
5996,15431,Layup Shot
5997,3329,Jump Shot
5998,19350,Driving Layup Shot
5999,20093,Layup Shot
6000,8337,Driving Layup Shot
6001,13478,Jump Shot
6002,9280,Jump Shot
6003,19397,Jump Shot
6004,7095,Jump Shot
6005,17679,Jump Shot
6006,4044,Jump Shot
6007,9643,Jump Shot
6008,30121,Jump Shot
6009,22726,Jump Shot
6010,28204,Layup Shot
6011,6597,Jump Shot
6012,28678,Jump Shot
6013,479,Driving Layup Shot
6014,24450,Driving Layup Shot
6015,25388,Jump Shot
6016,3462,Driving Layup Shot
6017,30626,Jump Shot
6018,28100,Jump Shot
6019,29464,Jump Shot
6020,15460,Jump Shot
6021,15970,Jump Shot
6022,29429,Jump Shot
6023,19699,Jump Shot
6024,22552,Jump Shot
6025,7595,Jump Shot
6026,19667,Driving Layup Shot
6027,23260,Driving Layup Shot
6028,24284,Driving Layup Shot
6029,16913,Running Jump Shot
6030,5622,Jump Shot
6031,648,Jump Shot
6032,971,Driving Layup Shot
6033,4259,Jump Shot
6034,10064,Jump Shot
6035,14067,Driving Layup Shot
6036,21403,Jump Shot
6037,20569,Layup Shot
6038,20661,Jump Shot
6039,9104,Jump Shot
6040,18603,Jump Shot
6041,21944,Jump Shot
6042,10010,Driving Layup Shot
6043,1010,Jump Shot
6044,18892,Jump Shot
6045,20051,Jump Shot
6046,4307,Jump Shot
6047,15655,Jump Shot
6048,4016,Driving Layup Shot
6049,4102,Jump Shot
6050,11765,Jump Shot
6051,27834,Jump Shot
6052,12543,Jump Shot
6053,17981,Jump Shot
6054,3227,Layup Shot
6055,327,Jump Shot
6056,23943,Jump Shot
6057,10072,Jump Shot
6058,21799,Jump Shot
6059,23450,Jump Shot
6060,4991,Driving Layup Shot
6061,24313,Jump Shot
6062,20836,Jump Shot
6063,28615,Jump Shot
6064,7568,Jump Shot
6065,25571,Driving Layup Shot
6066,2195,Layup Shot
6067,4746,Layup Shot
6068,8539,Jump Shot
6069,11073,Jump Shot
6070,15064,Jump Shot
6071,14655,Driving Layup Shot
6072,10862,Jump Shot
6073,11877,Jump Shot
6074,11897,Jump Shot
6075,18374,Jump Shot
6076,28751,Jump Shot
6077,21695,Jump Shot
6078,4775,Jump Shot
6079,20679,Jump Shot
6080,23113,Jump Shot
6081,16358,Jump Shot
6082,23775,Jump Shot
6083,22223,Jump Shot
6084,7572,Jump Shot
6085,9738,Driving Layup Shot
6086,23870,Layup Shot
6087,5118,Jump Shot
6088,9775,Jump Shot
6089,24765,Layup Shot
6090,4507,Jump Shot
6091,25190,Layup Shot
6092,20855,Jump Shot
6093,19180,Jump Shot
6094,14066,Jump Shot
6095,19663,Jump Shot
6096,2749,Jump Shot
6097,23747,Jump Shot
6098,25816,Jump Shot
6099,24113,Jump Shot
6100,6523,Layup Shot
6101,1007,Jump Shot
6102,28342,Layup Shot
6103,15274,Layup Shot
6104,3943,Layup Shot
6105,27422,Jump Shot
6106,11356,Layup Shot
6107,20523,Jump Shot
6108,11743,Jump Shot
6109,19340,Jump Shot
6110,22177,Jump Shot
6111,12125,Jump Shot
6112,24643,Jump Shot
6113,21462,Layup Shot
6114,15080,Driving Layup Shot
6115,135,Jump Shot
6116,17196,Jump Shot
6117,7421,Jump Shot
6118,18942,Jump Shot
6119,10297,Jump Shot
6120,3352,Jump Shot
6121,25573,Jump Shot
6122,3201,Driving Layup Shot
6123,10243,Jump Shot
6124,14412,Jump Shot
6125,7628,Driving Layup Shot
6126,7802,Layup Shot
6127,11449,Jump Shot
6128,29262,Jump Shot
6129,3423,Jump Shot
6130,19456,Jump Shot
6131,27979,Jump Shot
6132,22452,Jump Shot
6133,20254,Jump Shot
6134,317,Jump Shot
6135,147,Jump Shot
6136,19111,Jump Shot
6137,25735,Jump Shot
6138,15491,Jump Shot
6139,24506,Jump Shot
